Company,TypeName,Inches,Ram,OS,Price_euros,Touchscreen,CPU_company,CPU_freq,CPU_model,GPU_company,GPU_model
0,1,2.8094026953624978,1.6094379124341003,2,5.3471075307174685,0,1,0.9162907318741551,5,2,2
3,2,2.9069010598473755,2.1972245773362196,4,7.9724660159745655,0,1,1.2809338454620642,4,0,3
4,0,2.8094026953624978,2.833213344056216,3,7.090076835776092,0,1,1.33500106673234,4,3,3
2,3,2.6026896854443837,2.1972245773362196,4,7.2542485653137305,0,1,1.1939224684724346,3,2,2
5,0,2.9069010598473755,2.1972245773362196,3,7.32131421022041,0,1,1.2809338454620642,4,3,1
4,2,2.8094026953624978,1.6094379124341003,3,6.7661917146603505,1,1,1.1939224684724346,3,2,2
3,1,2.8094026953624978,1.6094379124341003,3,5.988961416889864,0,0,1.252762968495368,5,0,3
1,0,2.8094026953624978,2.833213344056216,3,7.200424892944957,0,1,1.2809338454620642,4,3,1
3,1,2.6602595372658615,2.1972245773362196,3,7.438383530044307,1,1,0.7419373447293773,5,2,2
2,1,2.8094026953624978,1.6094379124341003,4,6.646585301070466,0,1,1.1939224684724346,3,0,3
4,1,2.8094026953624978,1.6094379124341003,3,6.063785208687608,0,1,1.0986122886681098,2,2,2
3,3,2.6602595372658615,2.1972245773362196,3,7.585788821732034,0,1,1.252762968495368,4,2,2
4,2,2.4069451083182885,1.6094379124341003,2,6.309918278226516,1,1,0.8919980393051105,5,2,2
2,3,2.6602595372658615,2.1972245773362196,3,7.22983877815125,0,1,1.2237754316221157,4,2,3
4,0,2.9069010598473755,2.833213344056216,3,7.919716125876165,0,1,1.308332819650179,4,3,1
5,3,2.6026896854443837,2.1972245773362196,3,6.937314081223682,1,1,1.252762968495368,4,2,2
5,3,2.6602595372658615,2.833213344056216,3,7.708410667257367,0,1,1.308332819650179,4,2,2
1,0,2.9069010598473755,2.1972245773362196,3,7.180442995849564,0,1,1.2809338454620642,4,3,1
5,1,2.6602595372658615,1.6094379124341003,3,5.2832037287379885,0,1,0.8919980393051105,5,2,2
3,1,2.6602595372658615,2.1972245773362196,3,7.43307534889858,0,1,1.1939224684724346,3,2,2
3,1,2.70805020110221,2.1972245773362196,4,7.322510433997394,0,1,1.1939224684724346,3,2,2
2,1,2.8094026953624978,1.6094379124341003,0,6.262693252225446,0,1,1.1939224684724346,3,2,2
1,1,2.8094026953624978,1.6094379124341003,3,6.077642243349034,0,1,1.2237754316221157,2,2,2
4,2,2.70805020110221,2.1972245773362196,3,7.4205789054108005,1,1,1.252762968495368,4,2,2
4,2,2.4069451083182885,1.6094379124341003,3,6.173786103901937,1,1,0.8919980393051105,5,2,2
3,3,2.6026896854443837,2.1972245773362196,4,7.547501682814967,0,1,1.2237754316221157,3,2,2
4,0,2.8094026953624978,2.1972245773362196,1,6.897704943128636,0,1,1.252762968495368,3,3,1
3,0,2.9069010598473755,2.1972245773362196,3,7.029972911706386,0,1,1.1939224684724346,3,3,1
3,1,2.8094026953624978,2.1972245773362196,3,6.4457198193855785,0,1,1.308332819650179,4,2,2
4,2,2.70805020110221,2.1972245773362196,4,7.626268016386377,1,1,1.2809338454620642,4,3,3
1,1,2.70805020110221,1.6094379124341003,3,5.631211781821365,0,1,0.7419373447293773,1,2,2
3,3,2.8094026953624978,2.1972245773362196,3,6.6240652277998935,0,1,1.308332819650179,4,2,2
0,1,2.8094026953624978,1.6094379124341003,3,6.424869023905388,0,1,1.252762968495368,3,3,0
4,1,2.8094026953624978,2.833213344056216,3,7.003065458786462,0,1,1.252762968495368,4,0,3
3,2,2.9069010598473755,2.1972245773362196,4,8.281572118590915,0,1,1.2809338454620642,4,3,3
2,1,2.8094026953624978,2.1972245773362196,3,6.665683717782408,0,1,1.252762968495368,3,0,3
5,0,2.9069010598473755,2.833213344056216,3,7.783224016336037,0,1,1.308332819650179,4,3,1
3,3,2.8094026953624978,2.1972245773362196,4,7.683735117835295,0,1,1.252762968495368,4,2,2
4,2,2.70805020110221,2.833213344056216,3,7.80016307039296,1,1,1.2809338454620642,4,2,2
5,0,2.8094026953624978,2.1972245773362196,3,7.042111331481216,0,1,1.33500106673234,4,3,1
3,2,2.6602595372658615,2.1972245773362196,3,7.396335293800808,1,1,1.2237754316221157,3,2,2
3,2,2.8094026953624978,2.1972245773362196,4,7.709756864454165,0,1,1.2809338454620642,4,3,3
3,2,2.6602595372658615,2.1972245773362196,3,7.495541943884256,1,1,1.2809338454620642,4,2,2
3,2,2.8094026953624978,2.1972245773362196,4,7.549609165154532,0,1,1.2809338454620642,4,3,3
3,3,2.6026896854443837,2.1972245773362196,4,7.739772700121512,0,1,1.252762968495368,4,2,2
2,1,2.8094026953624978,2.1972245773362196,3,6.918596302160012,0,1,1.308332819650179,4,3,0
3,1,2.8094026953624978,2.1972245773362196,4,7.365180126021013,0,1,1.1939224684724346,3,2,2
4,2,2.70805020110221,2.1972245773362196,3,7.757906208351747,1,1,1.252762968495368,4,2,2
4,1,2.8094026953624978,1.6094379124341003,1,5.8289456176102075,0,1,1.0986122886681098,2,2,2
3,1,2.8094026953624978,1.6094379124341003,3,5.697093486505405,0,0,1.0296194171811581,5,0,3
4,1,2.8094026953624978,2.1972245773362196,1,6.396929655216146,0,1,1.1939224684724346,3,0,3
2,0,2.8094026953624978,2.1972245773362196,3,7.090076835776092,0,1,1.33500106673234,4,3,1
2,1,2.8094026953624978,2.1972245773362196,3,7.719431883248258,1,1,1.1939224684724346,3,3,0
3,1,2.8094026953624978,1.6094379124341003,3,6.173556910972577,0,0,1.252762968495368,5,0,4
5,0,2.9069010598473755,2.833213344056216,3,7.309078487922966,0,1,1.33500106673234,4,3,3
4,3,2.70805020110221,2.5649493574615367,4,7.7406644019172415,0,1,1.2809338454620642,4,2,2
4,1,2.8094026953624978,2.1972245773362196,3,6.67138716737102,0,1,1.1939224684724346,3,0,3
3,2,2.6602595372658615,2.1972245773362196,3,7.621684998724611,1,1,1.2809338454620642,4,2,2
4,3,2.70805020110221,2.1972245773362196,4,7.313220387090301,0,1,1.2809338454620642,4,2,2
5,0,2.70805020110221,2.833213344056216,3,7.478734825567875,0,1,1.2809338454620642,4,3,1
3,0,2.8094026953624978,2.1972245773362196,3,6.802394763324311,0,1,1.33500106673234,4,3,1
4,1,2.8094026953624978,2.1972245773362196,3,6.131226489483141,0,1,1.0986122886681098,2,2,2
3,1,2.8094026953624978,1.6094379124341003,1,6.1695898117705275,0,1,1.1939224684724346,3,2,2
2,0,2.8094026953624978,2.1972245773362196,3,7.312553498102598,0,1,1.33500106673234,4,3,3
4,1,2.8094026953624978,2.1972245773362196,3,7.237778191923443,0,1,1.252762968495368,3,2,2
4,1,2.8094026953624978,1.6094379124341003,3,6.150602768446279,0,1,1.0986122886681098,2,3,3
3,1,2.70805020110221,1.0986122886681098,3,5.521460917862246,0,1,0.9555114450274363,0,2,2
5,0,2.8094026953624978,2.1972245773362196,3,6.733401891837359,0,1,1.308332819650179,4,3,1
3,1,2.8094026953624978,2.1972245773362196,3,6.522092798170152,0,1,1.252762968495368,4,2,2
3,1,2.8094026953624978,2.833213344056216,3,7.05617528410041,0,1,1.0296194171811581,4,2,5
1,1,2.8094026953624978,1.6094379124341003,3,5.91350300563827,0,1,0.9555114450274363,5,2,2
4,1,2.8094026953624978,1.6094379124341003,1,5.988961416889864,0,1,1.1939224684724346,3,2,2
4,1,2.8094026953624978,2.1972245773362196,1,6.565264970035361,0,1,1.308332819650179,4,3,0
1,1,2.70805020110221,1.6094379124341003,3,6.646390514847729,0,1,1.2237754316221157,2,2,2
4,1,2.8094026953624978,1.6094379124341003,4,6.716594773520978,0,1,1.252762968495368,4,2,2
4,0,2.8094026953624978,2.833213344056216,3,7.174724309836376,0,1,1.2809338454620642,4,3,1
5,0,2.8094026953624978,2.833213344056216,3,7.6752536164097185,0,1,1.2809338454620642,4,3,1
3,1,2.8094026953624978,1.6094379124341003,3,6.478509642208569,0,1,1.1939224684724346,2,2,2
4,2,2.70805020110221,2.1972245773362196,3,7.401231264413015,1,1,1.1939224684724346,3,2,2
4,3,2.8094026953624978,1.9459101490553132,3,6.723832440821209,0,1,1.308332819650179,4,3,0
2,1,2.8094026953624978,2.1972245773362196,0,6.797951573626936,0,1,1.308332819650179,4,3,3
0,1,2.8094026953624978,1.6094379124341003,3,5.811140992976701,0,1,1.0986122886681098,1,2,2
3,1,2.8094026953624978,1.9459101490553132,3,6.684611727667927,0,1,1.2809338454620642,4,3,1
1,0,2.8094026953624978,2.1972245773362196,3,6.813444599510896,0,1,1.2809338454620642,4,3,1
2,2,2.8094026953624978,2.833213344056216,3,7.07326971745971,1,1,1.308332819650179,4,2,2
0,1,2.8094026953624978,1.6094379124341003,3,6.539585955617669,0,1,1.252762968495368,3,3,0
2,3,2.6602595372658615,2.1972245773362196,0,7.003065458786462,1,1,1.2237754316221157,3,2,2
0,0,2.9069010598473755,2.833213344056216,3,7.8632667240095735,0,1,1.33500106673234,4,3,1
4,0,2.8094026953624978,2.1972245773362196,3,6.709304340258298,0,1,1.252762968495368,3,3,1
5,2,2.5877640352277083,1.6094379124341003,2,6.492239835020471,1,2,1.0986122886681098,5,1,3
3,1,2.8094026953624978,1.6094379124341003,3,6.186208623900494,0,1,1.252762968495368,3,2,2
5,3,2.5649493574615367,2.1972245773362196,2,7.059617628291383,0,1,0.7419373447293773,5,2,2
2,2,2.6602595372658615,2.1972245773362196,3,7.090076835776092,1,1,1.252762968495368,3,2,2
3,1,2.8094026953624978,2.5649493574615367,3,7.191429330036379,0,1,1.33500106673234,4,3,1
4,1,2.8094026953624978,1.6094379124341003,1,5.910796644040527,0,1,1.0986122886681098,2,0,3
1,0,2.9069010598473755,2.833213344056216,3,7.67368812926773,0,1,1.2809338454620642,4,3,1
0,1,2.8094026953624978,1.6094379124341003,0,5.60947179518496,0,1,1.0986122886681098,1,2,2
5,0,2.9069010598473755,2.833213344056216,3,7.625546290454842,0,1,1.33500106673234,4,3,1
2,1,2.8094026953624978,1.6094379124341003,3,6.214608098422191,0,1,1.0986122886681098,2,0,3
4,1,2.8094026953624978,2.1972245773362196,1,6.4457198193855785,0,1,1.252762968495368,4,3,0
2,2,2.8094026953624978,2.833213344056216,3,7.1592919047975645,1,1,1.0296194171811581,4,2,5
2,3,2.6602595372658615,2.833213344056216,3,7.893945138235959,1,1,1.308332819650179,4,2,2
1,0,2.8094026953624978,2.1972245773362196,3,7.064759027791802,0,1,1.2809338454620642,4,3,1
2,1,2.8094026953624978,2.1972245773362196,3,6.7912214627261855,0,1,1.252762968495368,3,0,3
3,1,2.8094026953624978,2.1972245773362196,3,6.363028103540465,0,1,1.252762968495368,3,2,2
4,1,2.8094026953624978,1.6094379124341003,3,5.703782474656201,0,0,1.1631508098056809,5,0,3
0,1,2.9069010598473755,2.1972245773362196,3,6.4457198193855785,0,1,1.0986122886681098,2,3,0
1,0,2.8094026953624978,2.833213344056216,3,7.803843303538772,0,1,1.33500106673234,4,3,1
5,3,2.5649493574615367,2.1972245773362196,2,7.154615356913663,0,1,0.7884573603642702,5,2,2
1,1,2.8094026953624978,2.833213344056216,3,7.4673710669175595,0,1,1.33500106673234,4,3,1
5,0,2.9069010598473755,2.833213344056216,3,7.575579523339515,0,1,1.2809338454620642,4,3,1
2,2,2.8094026953624978,2.1972245773362196,3,6.907755278982137,1,1,1.252762968495368,3,2,2
1,0,2.9069010598473755,2.833213344056216,3,7.575584651557793,0,1,1.33500106673234,4,3,1
0,2,2.533696813957432,1.0986122886681098,2,5.1647859739235145,0,1,0.9162907318741551,5,2,2
0,1,2.9069010598473755,1.6094379124341003,3,6.395261598115449,0,1,1.0986122886681098,2,3,0
4,1,2.9069010598473755,2.1972245773362196,1,6.29156913955832,0,1,1.252762968495368,3,2,2
4,0,2.8094026953624978,2.1972245773362196,3,7.149131598557407,0,1,1.2809338454620642,4,3,3
0,2,2.70805020110221,2.1972245773362196,3,7.047517221357296,1,1,0.832909122935104,4,2,2
4,1,2.8094026953624978,2.1972245773362196,3,7.333023014386481,0,1,1.2809338454620642,4,2,2
5,0,2.8094026953624978,2.1972245773362196,3,7.297842755045979,0,1,1.2809338454620642,4,3,1
3,1,2.8094026953624978,1.9459101490553132,3,6.272877006546167,0,0,1.308332819650179,5,0,4
2,3,2.6026896854443837,2.1972245773362196,4,7.44680094517285,1,1,1.2237754316221157,3,2,2
2,2,2.772588722239781,1.6094379124341003,3,6.234410725718371,1,1,1.2237754316221157,2,2,2
1,1,2.8094026953624978,1.6094379124341003,3,5.736572297479192,0,1,0.9555114450274363,5,2,2
2,3,2.6602595372658615,2.1972245773362196,3,7.298445101508147,1,1,1.308332819650179,4,2,2
2,1,2.8094026953624978,1.6094379124341003,0,6.259313741806043,0,1,1.252762968495368,3,2,2
4,0,2.8094026953624978,2.833213344056216,3,6.937314081223682,1,1,1.2809338454620642,4,3,1
5,0,2.8094026953624978,2.1972245773362196,3,7.047517221357296,0,1,1.33500106673234,4,3,1
4,2,2.6026896854443837,2.833213344056216,3,7.409136443920128,1,1,1.252762968495368,4,2,2
5,0,2.70805020110221,2.833213344056216,3,8.160518247477505,0,1,1.33500106673234,4,3,1
2,1,2.8094026953624978,2.1972245773362196,3,6.152753971073506,1,1,1.2237754316221157,2,2,2
5,0,2.9069010598473755,2.833213344056216,3,7.377133712833954,0,1,1.33500106673234,4,3,1
5,3,2.533696813957432,1.6094379124341003,2,6.866933284461882,0,1,0.9555114450274363,3,2,2
3,1,2.8094026953624978,1.6094379124341003,3,6.171700597410915,0,1,1.0986122886681098,2,2,2
3,3,2.70805020110221,2.1972245773362196,4,7.695844389732659,0,1,1.252762968495368,4,2,2
2,1,2.8094026953624978,1.6094379124341003,4,6.6039438246004725,0,1,1.1939224684724346,3,2,2
5,0,2.8094026953624978,2.1972245773362196,3,7.064759027791802,0,1,1.2809338454620642,4,3,1
4,1,2.6602595372658615,2.833213344056216,3,7.313220387090301,0,1,1.308332819650179,4,2,2
4,1,2.8094026953624978,1.9459101490553132,3,6.394543477223177,0,0,1.5260563034950492,5,0,4
1,3,2.6602595372658615,2.1972245773362196,3,7.155396301896734,0,1,1.252762968495368,4,2,2
0,1,2.8094026953624978,1.6094379124341003,0,5.893851718240982,0,1,1.0986122886681098,2,2,2
2,2,2.9069010598473755,2.833213344056216,3,7.495541943884256,1,1,1.308332819650179,4,3,0
3,1,2.70805020110221,1.6094379124341003,4,7.003965054029298,0,1,1.1939224684724346,3,2,2
1,0,2.8094026953624978,2.833213344056216,3,7.3783837129967145,0,1,1.33500106673234,4,3,3
2,1,2.70805020110221,1.6094379124341003,3,6.775366090936392,0,1,1.252762968495368,3,2,2
1,0,2.8094026953624978,2.833213344056216,3,7.75190533307861,0,1,1.2809338454620642,4,3,1
4,1,2.8094026953624978,2.1972245773362196,1,6.352629396319567,0,1,1.252762968495368,3,2,2
2,2,2.6602595372658615,2.1972245773362196,3,7.503289630675082,1,1,0.7884573603642702,3,2,2
2,1,2.8094026953624978,1.6094379124341003,0,5.783825182329737,0,1,0.9555114450274363,5,2,2
3,1,2.8094026953624978,1.6094379124341003,3,5.991464547107982,0,0,1.252762968495368,5,0,3
4,1,2.8094026953624978,1.9459101490553132,3,6.345636360828596,0,1,1.1939224684724346,2,3,0
4,1,2.70805020110221,2.1972245773362196,3,6.9782137426306985,0,1,1.1939224684724346,3,2,2
2,1,2.8094026953624978,1.6094379124341003,3,6.09805181000363,0,1,0.9555114450274363,5,2,2
1,1,2.8094026953624978,1.6094379124341003,3,5.8289456176102075,0,1,0.7419373447293773,1,2,2
1,0,2.9069010598473755,2.833213344056216,3,7.550135342488429,0,1,1.2809338454620642,4,3,1
2,1,2.8094026953624978,1.6094379124341003,3,6.19644412779452,0,1,1.0986122886681098,2,2,2
4,1,2.8094026953624978,2.1972245773362196,4,6.79794041297493,0,1,1.252762968495368,4,0,3
5,0,2.8094026953624978,2.1972245773362196,3,7.114769448366463,0,1,1.2809338454620642,4,3,1
4,2,2.70805020110221,1.6094379124341003,3,6.726245392694536,1,1,1.1939224684724346,3,2,2
1,3,2.6602595372658615,2.1972245773362196,3,6.593044534142437,0,1,0.6418538861723948,5,2,2
2,1,2.8094026953624978,1.9459101490553132,3,6.131226489483141,0,1,1.2237754316221157,2,2,2
0,1,2.8094026953624978,1.6094379124341003,0,5.66988092298052,0,1,0.9555114450274363,0,2,2
2,1,2.8094026953624978,1.0986122886681098,3,5.940171252720432,0,1,0.9555114450274363,5,2,2
4,1,2.8094026953624978,2.1972245773362196,3,6.802394763324311,0,1,1.2809338454620642,4,3,1
3,1,2.8094026953624978,1.9459101490553132,3,6.311716660167896,0,0,1.3609765531356006,5,0,3
2,1,2.8094026953624978,2.1972245773362196,0,6.6933112766194425,0,1,1.308332819650179,4,0,3
3,2,2.533696813957432,1.0986122886681098,3,5.3471075307174685,0,1,0.9555114450274363,0,2,2
1,1,2.8094026953624978,1.6094379124341003,3,6.581082866839071,0,1,1.252762968495368,4,3,0
4,2,2.70805020110221,1.6094379124341003,3,6.459904454377535,1,1,1.252762968495368,4,2,2
4,2,2.6602595372658615,2.833213344056216,3,7.313220387090301,1,1,1.252762968495368,4,2,2
4,1,2.70805020110221,1.0986122886681098,3,5.438079308923196,0,1,0.9555114450274363,5,2,2
3,1,2.8094026953624978,1.9459101490553132,3,6.639875833826536,0,1,1.252762968495368,4,0,3
1,1,2.8094026953624978,1.6094379124341003,3,5.91350300563827,0,1,0.9555114450274363,5,2,2
